112,49,92,116
112,48,92,116
112,48,92,116
112,47,92,116
112,46,92,116
112,46,92,116
112,46,92,116
114,46,92,116
115,45,92,116
114,46,92,116
115,45,92,116
115,45,92,116
115,44,92,116
115,44,92,116
114,45,92,116
114,44,92,116
113,44,92,116
112,44,92,116
111,43,92,116
110,42,92,116
110,41,92,116
109,41,92,116
109,42,92,116
108,42,92,116
106,43,92,116
106,44,92,116
105,44,92,116
105,44,92,116
104,46,92,116
104,47,92,116
104,47,92,116
103,46,92,116
101,46,92,116
100,46,92,116
99,46,92,116
98,45,92,116
97,46,92,116
96,46,92,116
96,45,92,116
95,46,92,116
95,46,92,116
95,47,92,116
94,47,92,116
94,47,92,116
93,46,92,116
92,46,92,116
91,46,92,116
90,45,92,116
90,45,92,116
90,45,92,116
91,45,92,116
93,44,92,116
94,44,92,116
95,44,92,116
95,44,92,116
95,44,92,116
96,44,92,116
95,43,92,116
96,42,92,116
96,41,92,116
97,42,92,116
98,43,92,116
101,42,92,116
104,42,92,116
107,40,92,116
109,39,92,116
111,38,92,116
113,37,92,116
113,36,92,116
114,36,92,116
115,36,92,116
117,37,92,116
118,38,92,116
118,39,92,116
119,40,92,116
119,41,92,116
119,41,92,116
118,42,92,116
118,42,92,116
118,41,92,116
117,40,92,116
116,40,92,116
116,40,92,116
115,39,92,116
115,37,92,116
116,37,92,116
115,38,92,116
114,39,92,116
113,40,92,116
113,41,92,116
113,42,92,116
112,42,92,116
112,39,92,116
113,40,92,116
112,40,92,116
113,39,92,116
112,38,92,116
112,38,92,116
111,38,92,116
111,39,92,116
111,39,92,116
111,38,92,116
111,37,92,116
112,37,92,116
113,37,92,116
114,37,92,116
115,37,92,116
116,37,92,116
116,37,92,116
116,38,92,116
116,38,92,116
116,38,92,116
116,38,92,116
117,38,92,116
117,38,92,116
117,38,92,116
116,38,92,116
116,38,92,116
115,38,92,116
114,37,92,116
113,37,92,116
113,38,92,116
113,38,92,116
113,38,92,116
113,38,92,116
113,38,92,116
113,38,92,116
114,38,92,116
114,37,92,116
113,37,92,116
115,37,92,116
115,37,92,116
116,36,92,116
116,36,92,116
117,35,92,116
119,35,92,116
119,35,92,116
120,34,92,116
120,34,92,116
121,34,92,116
121,34,92,116
121,34,92,116
121,34,92,116
122,34,92,116
122,34,92,116
122,34,92,116
123,34,92,116
123,33,92,116
123,33,92,116
123,33,92,116
122,33,92,116
122,35,92,116
121,35,92,116
121,35,92,116
121,35,92,116
121,35,92,116
121,35,92,116
121,34,92,116
122,34,92,116
123,34,92,116
122,33,92,116
122,33,92,116
122,33,92,116
122,33,92,116
122,33,92,116
122,33,92,116
122,34,92,116
122,34,92,116
122,34,92,116
123,33,92,116
123,33,92,116
123,34,92,116
122,34,92,116
121,34,92,116
121,35,92,116
120,36,92,116
118,37,92,116
116,39,92,116
116,38,92,116
116,40,92,116
116,40,92,116
114,41,92,116
113,43,92,116
113,42,92,116
112,43,92,116
114,40,92,116
113,41,92,116
113,40,92,116
113,40,92,116
113,40,92,116
113,40,92,116
113,40,92,116
113,41,92,116
113,40,92,116
113,40,92,116
113,40,92,116
113,40,92,116
113,40,92,116
113,40,92,116
113,40,92,116
113,40,92,116
113,40,92,116
113,40,92,116
113,39,92,116
113,39,92,116
112,39,92,116
111,39,92,116
111,39,92,116
110,39,92,116
111,39,92,116
112,39,92,116
113,38,92,116
114,38,92,116
115,38,92,116
117,38,92,116
118,39,92,116
119,38,92,116
121,39,92,116
121,39,92,116
122,39,92,116
122,39,92,116
123,39,92,116
123,39,92,116
123,39,92,116
123,39,92,116
123,39,92,116
123,38,92,116
123,38,92,116
123,38,92,116
123,38,92,116
123,38,92,116
122,37,92,116
122,37,92,116
122,37,92,116
122,36,92,116
121,36,92,116
121,36,92,116
120,36,92,116
120,36,92,116
120,36,92,116
119,35,92,116
119,35,92,116
118,35,92,116
117,35,92,116
116,35,92,116
114,34,92,116
114,34,92,116
113,34,92,116
110,34,92,116
108,34,92,116
107,34,92,116
106,35,92,116
105,35,92,116
104,35,92,116
103,36,92,116
102,36,92,116
102,36,92,116
101,35,92,116
100,35,92,116
100,34,92,116
99,34,92,116
99,34,92,116
99,34,92,116
98,34,92,116
99,34,92,116
99,34,92,116
98,34,92,116
98,35,92,116
99,35,92,116
100,35,92,116
100,35,92,116
101,35,92,116
101,34,92,116
102,35,92,116
104,34,92,116
105,34,92,116
106,33,92,116
106,32,92,116
101,35,92,116
102,34,92,116
103,34,92,116
103,34,92,116
103,34,92,116
103,34,92,116
103,34,92,116
102,35,92,116
103,34,92,116
103,35,92,116
103,35,92,116
104,35,92,116
103,36,92,116
105,36,92,116
105,36,92,116
105,37,92,116
105,37,92,116
104,38,92,116
104,37,92,116
103,38,92,116
102,38,92,116
100,39,92,116
99,39,92,116
97,39,92,116
96,38,92,116
96,38,92,116
96,38,92,116
96,37,92,116
96,37,92,116
96,37,92,116
96,37,92,116
96,37,92,116
95,37,92,116
94,38,92,116
92,38,92,116
91,39,92,116
89,40,92,116
88,40,92,116
87,39,92,116
86,39,92,116
84,40,92,116
83,40,92,116
80,40,92,116
77,40,92,116
75,39,92,116
72,39,92,116
71,40,92,116
69,40,92,116
68,40,92,116
67,40,92,116
66,40,92,116
65,40,92,116
66,41,92,116
66,41,92,116
66,41,92,116
66,41,92,116
65,41,92,116
64,41,92,116
62,41,92,116
61,40,92,116
59,40,92,116
58,40,92,116
57,40,92,116
56,41,92,116
56,41,92,116
56,41,92,116
56,41,92,116
56,40,92,116
55,40,92,116
55,40,92,116
56,40,92,116
56,40,92,116
57,40,92,116
58,40,92,116
59,39,92,116
61,39,92,116
62,39,92,116
63,38,92,116
63,38,92,116
63,38,92,116
63,38,92,116
62,38,92,116
63,37,92,116
64,37,92,116
65,36,92,116
68,36,92,116
71,34,92,116
75,34,92,116
78,33,92,116
82,33,92,116
89,32,92,116
100,27,92,116
102,27,92,116
104,27,92,116
105,27,92,116
106,27,92,116
108,28,92,116
111,28,92,116
114,28,92,116
117,27,92,116
122,28,92,116
127,27,92,116
131,26,92,116
133,26,92,116
134,27,92,116
133,27,92,116
131,27,92,116
128,27,92,116
123,27,92,116
117,27,92,116
111,28,92,116
103,28,92,116
97,28,92,116
91,28,92,116
84,28,92,116
80,28,92,116
76,28,92,116
72,28,92,116
69,28,92,116
67,29,92,116
66,30,92,116
65,30,92,116
64,31,92,116
64,32,92,116
63,31,92,116
61,32,92,116
60,33,92,116
59,34,92,116
59,34,92,116
59,35,92,116
60,37,92,116
59,37,92,116
60,39,92,116
60,39,92,116
60,40,92,116
60,39,92,116
60,40,92,116
60,41,92,116
59,41,92,116
59,41,92,116
59,41,92,116
59,41,92,116
60,41,92,116
60,41,92,116
60,40,92,116
60,40,92,116
61,39,92,116
62,39,92,116
62,39,92,116
62,39,92,116
