121,58,51,50
121,58,51,50
120,59,51,50
120,60,51,50
120,61,51,50
119,62,51,50
119,63,51,50
119,64,51,50
119,64,51,50
119,65,51,50
118,65,51,50
117,65,51,50
117,66,51,50
117,66,51,50
117,66,51,50
117,67,51,50
116,67,51,50
116,67,51,50
115,68,51,50
115,68,51,50
115,68,51,50
114,68,51,50
114,69,51,50
114,69,51,50
114,69,51,50
113,69,51,50
113,69,51,50
112,69,51,50
112,69,51,50
111,69,51,50
110,69,51,50
108,69,51,50
104,68,51,50
103,67,51,50
100,67,51,50
98,66,51,50
97,65,51,50
96,65,51,50
96,65,51,50
96,65,51,50
97,64,51,50
98,64,51,50
98,63,51,50
100,62,51,50
101,61,51,50
103,60,51,50
104,59,51,50
105,59,51,50
104,60,51,50
106,61,51,50
106,62,51,50
106,63,51,50
106,65,51,50
105,67,51,50
107,69,51,50
107,71,51,50
108,73,51,50
108,75,51,50
107,76,51,50
107,78,51,50
107,80,51,50
107,82,51,50
107,83,51,50
108,85,51,50
108,86,51,50
109,87,51,50
111,87,51,50
112,88,51,50
114,88,51,50
115,89,51,50
118,89,51,50
119,89,51,50
121,88,51,50
121,86,51,50
121,85,51,50
119,83,51,50
119,80,51,50
119,77,51,50
118,75,51,50
118,72,51,50
118,71,51,50
118,69,51,50
118,69,51,50
118,68,51,50
118,67,51,50
118,67,51,50
117,66,51,50
117,66,51,50
116,65,51,50
115,64,51,50
115,64,51,50
114,63,51,50
112,62,51,50
109,62,51,50
106,61,51,50
104,61,51,50
101,60,51,50
101,59,51,50
99,59,51,50
97,60,51,50
97,59,51,50
96,59,51,50
96,59,51,50
96,58,51,50
95,58,51,50
95,58,51,50
96,58,51,50
96,57,51,50
97,57,51,50
98,58,51,50
100,58,51,50
100,57,51,50
100,59,51,50
101,59,51,50
102,59,51,50
103,60,51,50
104,61,51,50
105,63,51,50
106,64,51,50
106,65,51,50
105,65,51,50
105,66,51,50
106,66,51,50
107,67,51,50
108,68,51,50
108,68,51,50
108,68,51,50
108,68,51,50
107,67,51,50
107,66,51,50
107,66,51,50
107,66,51,50
107,66,51,50
107,66,51,50
107,66,51,50
107,66,51,50
107,66,51,50
106,66,51,50
105,66,51,50
104,66,51,50
103,65,51,50
102,65,51,50
100,64,51,50
97,64,51,50
95,64,51,50
94,64,51,50
94,64,51,50
94,64,51,50
95,64,51,50
95,64,51,50
96,64,51,50
96,65,51,50
96,65,51,50
97,65,51,50
97,66,51,50
97,66,51,50
98,67,51,50
98,67,51,50
98,66,51,50
98,66,51,50
99,66,51,50
99,65,51,50
99,65,51,50
99,65,51,50
